date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:31:17	89980/89980	---M--	200	added ('OK')	image/png	etag:%2215f7c-5da3a123131fa%22	https://www.niagaweb.co.id/blog/wp-content/uploads/2022/03/cara-memulai-bisnis-online.png	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-content/uploads/2022/03/cara-memulai-bisnis-online.png	(from https://www.niagaweb.co.id/blog/cara-memulai-bisnis-online/)
11:31:17	181423/181423	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Apr%202022%2004:31:17%20GMT	https://www.niagaweb.co.id/blog/tag/cara-riset-keyword/	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/tag/cara-riset-keyword/index.html	(from https://www.niagaweb.co.id/blog/tag/kata-kunci/)
11:31:17	19841/19841	---M-Z	200	added ('OK')	application/json	date:Sat,%2009%20Apr%202022%2004:31:17%20GMT	https://www.niagaweb.co.id/blog/wp-json/wp/v2/posts/2839	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-json/wp/v2/posts/2839.json	(from https://www.niagaweb.co.id/blog/cara-memulai-bisnis-online/)
11:31:17	1056/1056	---M--	200	added ('OK')	application/rss+xml	etag:%2267d7467a569caf06f1b26eb14483494c%22	https://www.niagaweb.co.id/blog/cara-memulai-bisnis-online/feed/	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/cara-memulai-bisnis-online/feed/index.html	(from https://www.niagaweb.co.id/blog/cara-memulai-bisnis-online/)
11:31:18	2793/2793	---M-Z	200	added ('OK')	application/json	date:Sat,%2009%20Apr%202022%2004:31:18%20GMT	https://www.niagaweb.co.id/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.niagaweb.co.id%2Fblog%2Fcara-memulai-bisnis-online%2F	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-json/oembed/1.0/embeddfba.json	(from https://www.niagaweb.co.id/blog/cara-memulai-bisnis-online/)
11:31:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2009%20Apr%202022%2004:31:18%20GMT	https://www.niagaweb.co.id/blog/?p=2839	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/index2c27.html	(from https://www.niagaweb.co.id/blog/cara-memulai-bisnis-online/)
11:31:19	3111/3111	---M-Z	200	added ('OK')	text/xml	date:Sat,%2009%20Apr%202022%2004:31:19%20GMT	https://www.niagaweb.co.id/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.niagaweb.co.id%2Fblog%2Fcara-memulai-bisnis-online%2F&format=xml	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-json/oembed/1.0/embedab35	(from https://www.niagaweb.co.id/blog/cara-memulai-bisnis-online/)
11:31:19	21857/21857	---M--	200	added ('OK')	image/png	etag:%225561-5da3948286100%22	https://www.niagaweb.co.id/blog/wp-content/uploads/2022/03/contoh-penggunaan-google-trends.png	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-content/uploads/2022/03/contoh-penggunaan-google-trends.png	(from https://www.niagaweb.co.id/blog/cara-memulai-bisnis-online/)
11:31:19	88635/88635	---M--	200	added ('OK')	image/png	etag:%2215a3b-5da394872a0ab%22	https://www.niagaweb.co.id/blog/wp-content/uploads/2022/03/contoh-penggunaan-google-trends-1024x464.png	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-content/uploads/2022/03/contoh-penggunaan-google-trends-1024x464.png	(from https://www.niagaweb.co.id/blog/cara-memulai-bisnis-online/)
11:31:20	74559/74559	---M--	200	added ('OK')	image/jpeg	etag:%221233f-5da39bdfb86d2%22	https://www.niagaweb.co.id/blog/wp-content/uploads/2022/03/ilustrasi-menentukan-model-bisnis.jpg	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-content/uploads/2022/03/ilustrasi-menentukan-model-bisnis.jpg	(from https://www.niagaweb.co.id/blog/cara-memulai-bisnis-online/)
11:31:21	53019/53019	---M--	200	added ('OK')	image/jpeg	etag:%22cf1b-5da39c9072845%22	https://www.niagaweb.co.id/blog/wp-content/uploads/2022/03/ilustrasi-berjualan-di-website.jpg	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-content/uploads/2022/03/ilustrasi-berjualan-di-website.jpg	(from https://www.niagaweb.co.id/blog/cara-memulai-bisnis-online/)
11:31:21	106080/106080	---M--	200	added ('OK')	image/jpeg	etag:%2219e60-5da39be2e23c1%22	https://www.niagaweb.co.id/blog/wp-content/uploads/2022/03/ilustrasi-menentukan-model-bisnis-1024x682.jpg	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-content/uploads/2022/03/ilustrasi-menentukan-model-bisnis-1024x682.jpg	(from https://www.niagaweb.co.id/blog/cara-memulai-bisnis-online/)
11:31:23	35540/35540	---M--	200	added ('OK')	image/jpeg	etag:%228ad4-5da39c9332db7%22	https://www.niagaweb.co.id/blog/wp-content/uploads/2022/03/ilustrasi-berjualan-di-website-1024x448.jpg	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-content/uploads/2022/03/ilustrasi-berjualan-di-website-1024x448.jpg	(from https://www.niagaweb.co.id/blog/cara-memulai-bisnis-online/)
11:31:23	71884/71884	---M--	200	added ('OK')	image/jpeg	etag:%22118cc-5da39edde4100%22	https://www.niagaweb.co.id/blog/wp-content/uploads/2022/03/ilustrasi-mempertahankan-pelanggan.jpg	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-content/uploads/2022/03/ilustrasi-mempertahankan-pelanggan.jpg	(from https://www.niagaweb.co.id/blog/cara-memulai-bisnis-online/)
11:31:24	208970/208970	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Apr%202022%2004:31:23%20GMT	https://www.niagaweb.co.id/blog/fakta-email-marketing/	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/fakta-email-marketing/index.html	(from https://www.niagaweb.co.id/blog/cara-memulai-bisnis-online/)
11:31:24	56233/56233	---M--	200	added ('OK')	image/jpeg	etag:%22dba9-5da39ee13377e%22	https://www.niagaweb.co.id/blog/wp-content/uploads/2022/03/ilustrasi-mempertahankan-pelanggan-1024x682.jpg	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-content/uploads/2022/03/ilustrasi-mempertahankan-pelanggan-1024x682.jpg	(from https://www.niagaweb.co.id/blog/cara-memulai-bisnis-online/)
11:31:25	23920/23920	---M-Z	200	added ('OK')	application/json	date:Sat,%2009%20Apr%202022%2004:31:25%20GMT	https://www.niagaweb.co.id/blog/wp-json/wp/v2/posts/2199	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-json/wp/v2/posts/2199.json	(from https://www.niagaweb.co.id/blog/usaha-sampingan-online/)
11:31:25	1042/1042	---M--	200	added ('OK')	application/rss+xml	etag:%22204ae8fc71eda64ccc6f0cb16c86220b%22	https://www.niagaweb.co.id/blog/usaha-sampingan-online/feed/	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/usaha-sampingan-online/feed/index.html	(from https://www.niagaweb.co.id/blog/usaha-sampingan-online/)
11:31:26	2792/2792	---M-Z	200	added ('OK')	application/json	date:Sat,%2009%20Apr%202022%2004:31:26%20GMT	https://www.niagaweb.co.id/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.niagaweb.co.id%2Fblog%2Fusaha-sampingan-online%2F	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-json/oembed/1.0/embed67db.json	(from https://www.niagaweb.co.id/blog/usaha-sampingan-online/)
11:31:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2009%20Apr%202022%2004:31:26%20GMT	https://www.niagaweb.co.id/blog/?p=2199	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/indexede1.html	(from https://www.niagaweb.co.id/blog/usaha-sampingan-online/)
11:31:27	3110/3110	---M-Z	200	added ('OK')	text/xml	date:Sat,%2009%20Apr%202022%2004:31:27%20GMT	https://www.niagaweb.co.id/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.niagaweb.co.id%2Fblog%2Fusaha-sampingan-online%2F&format=xml	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-json/oembed/1.0/embed8c4e	(from https://www.niagaweb.co.id/blog/usaha-sampingan-online/)
11:31:29	117239/117239	---M--	200	added ('OK')	image/jpeg	etag:%221c9f7-5cf63a8070bd7%22	https://www.niagaweb.co.id/blog/wp-content/uploads/2021/09/ilustrasi-usaha-sampingan-online-menjual-baju-branded-bekas.jpg	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-content/uploads/2021/09/ilustrasi-usaha-sampingan-online-menjual-baju-branded-bekas.jpg	(from https://www.niagaweb.co.id/blog/usaha-sampingan-online/)
11:31:30	42041/42041	---M--	200	added ('OK')	image/jpeg	etag:%22a439-5cf63b1f4a7ed%22	https://www.niagaweb.co.id/blog/wp-content/uploads/2021/09/ilustrasi-usaha-sampingan-online-dengan-membuka-jasa-titip.jpg	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-content/uploads/2021/09/ilustrasi-usaha-sampingan-online-dengan-membuka-jasa-titip.jpg	(from https://www.niagaweb.co.id/blog/usaha-sampingan-online/)
11:31:30	47199/47199	---M--	200	added ('OK')	image/jpeg	etag:%22b85f-5cf63b528140c%22	https://www.niagaweb.co.id/blog/wp-content/uploads/2021/09/usaha-sampingan-online-Menjadi-Admin-Media-Sosial.jpg	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-content/uploads/2021/09/usaha-sampingan-online-Menjadi-Admin-Media-Sosial.jpg	(from https://www.niagaweb.co.id/blog/usaha-sampingan-online/)
11:31:30	34932/34932	---M--	200	added ('OK')	image/jpeg	etag:%228874-5cf63b8d1cd21%22	https://www.niagaweb.co.id/blog/wp-content/uploads/2021/09/ilustrasi-menjadi-freelancer-desain-grafis.jpg	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-content/uploads/2021/09/ilustrasi-menjadi-freelancer-desain-grafis.jpg	(from https://www.niagaweb.co.id/blog/usaha-sampingan-online/)
11:31:31	69884/69884	---M--	200	added ('OK')	image/jpeg	etag:%22110fc-5cf63bcd47b81%22	https://www.niagaweb.co.id/blog/wp-content/uploads/2021/09/ilustrasi-usaha-sampingan-online-membuka-kursus-online.jpg	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-content/uploads/2021/09/ilustrasi-usaha-sampingan-online-membuka-kursus-online.jpg	(from https://www.niagaweb.co.id/blog/usaha-sampingan-online/)
11:31:31	77963/77963	---M--	200	added ('OK')	image/jpeg	etag:%221308b-5cf63c22b7684%22	https://www.niagaweb.co.id/blog/wp-content/uploads/2021/09/ilustrasi-usaha-sampingan-online-menjadi-Social-Media-Evaluator.jpg	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-content/uploads/2021/09/ilustrasi-usaha-sampingan-online-menjadi-Social-Media-Evaluator.jpg	(from https://www.niagaweb.co.id/blog/usaha-sampingan-online/)
11:31:34	122097/122097	---M--	200	added ('OK')	image/png	etag:%221dcf1-5cf63c5a98fb2%22	https://www.niagaweb.co.id/blog/wp-content/uploads/2021/09/ilustrasi-usaha-sampingan-online-membuka-toko-online.png	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-content/uploads/2021/09/ilustrasi-usaha-sampingan-online-membuka-toko-online.png	(from https://www.niagaweb.co.id/blog/usaha-sampingan-online/)
11:31:34	174631/174631	---M--	200	added ('OK')	image/png	etag:%222aa27-5cf63c621ff88%22	https://www.niagaweb.co.id/blog/wp-content/uploads/2021/09/ilustrasi-usaha-sampingan-online-membuka-toko-online-1024x1024.png	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-content/uploads/2021/09/ilustrasi-usaha-sampingan-online-membuka-toko-online-1024x1024.png	(from https://www.niagaweb.co.id/blog/usaha-sampingan-online/)
11:31:34	20326/20326	---M-Z	200	added ('OK')	application/json	date:Sat,%2009%20Apr%202022%2004:31:33%20GMT	https://www.niagaweb.co.id/blog/wp-json/wp/v2/posts/2187	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-json/wp/v2/posts/2187.json	(from https://www.niagaweb.co.id/blog/cara-membuat-whatsapp-bisnis/)
11:31:35	1042/1042	---M--	200	added ('OK')	application/rss+xml	etag:%221877bd376d84210be324e68fcf71365d%22	https://www.niagaweb.co.id/blog/cara-membuat-whatsapp-bisnis/feed/	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/cara-membuat-whatsapp-bisnis/feed/index.html	(from https://www.niagaweb.co.id/blog/cara-membuat-whatsapp-bisnis/)
11:31:35	2765/2765	---M-Z	200	added ('OK')	application/json	date:Sat,%2009%20Apr%202022%2004:31:35%20GMT	https://www.niagaweb.co.id/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.niagaweb.co.id%2Fblog%2Fcara-membuat-whatsapp-bisnis%2F	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-json/oembed/1.0/embedaf67.json	(from https://www.niagaweb.co.id/blog/cara-membuat-whatsapp-bisnis/)
11:31:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2009%20Apr%202022%2004:31:35%20GMT	https://www.niagaweb.co.id/blog/?p=2187	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/index5355.html	(from https://www.niagaweb.co.id/blog/cara-membuat-whatsapp-bisnis/)
11:31:36	3083/3083	---M-Z	200	added ('OK')	text/xml	date:Sat,%2009%20Apr%202022%2004:31:36%20GMT	https://www.niagaweb.co.id/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.niagaweb.co.id%2Fblog%2Fcara-membuat-whatsapp-bisnis%2F&format=xml	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-json/oembed/1.0/embedbe58	(from https://www.niagaweb.co.id/blog/cara-membuat-whatsapp-bisnis/)
11:31:37	619/619	---M-Z	200	added ('OK')	application/json	date:Sat,%2009%20Apr%202022%2004:31:37%20GMT	https://www.niagaweb.co.id/blog/wp-json/wp/v2/tags/153	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-json/wp/v2/tags/153.json	(from https://www.niagaweb.co.id/blog/tag/ide-bisnis/)
11:31:37	19868/19868	---MC-	200	added ('OK')	application/rss+xml	etag:%2253eb200d5ad27f1edcd12f5f89d49107%22	https://www.niagaweb.co.id/blog/tag/ide-bisnis/feed/	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/tag/ide-bisnis/feed/index.html	(from https://www.niagaweb.co.id/blog/tag/ide-bisnis/)
11:31:38	628/628	---M-Z	200	added ('OK')	application/json	date:Sat,%2009%20Apr%202022%2004:31:38%20GMT	https://www.niagaweb.co.id/blog/wp-json/wp/v2/tags/156	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-json/wp/v2/tags/156.json	(from https://www.niagaweb.co.id/blog/tag/jualan-online/)
11:31:38	19877/19877	---MC-	200	added ('OK')	application/rss+xml	etag:%2253eb200d5ad27f1edcd12f5f89d49107%22	https://www.niagaweb.co.id/blog/tag/jualan-online/feed/	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/tag/jualan-online/feed/index.html	(from https://www.niagaweb.co.id/blog/tag/jualan-online/)
11:31:39	313831/313831	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Apr%202022%2004:31:38%20GMT	https://www.niagaweb.co.id/jasa-pembuatan-website-bandung/	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/jasa-pembuatan-website-bandung/index.html	(from https://www.niagaweb.co.id/blog/cara-membuat-whatsapp-bisnis/)
11:31:40	48502/48502	---M--	200	added ('OK')	image/jpeg	etag:%22bd76-5cac19ea5ff93%22	https://www.niagaweb.co.id/blog/wp-content/uploads/2021/08/Ide-Produk-Jualan-Online.jpeg	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-content/uploads/2021/08/Ide-Produk-Jualan-Online.jpg	(from https://www.niagaweb.co.id/blog/jualan-online/)
11:31:40	19868/19868	---M-Z	200	added ('OK')	application/json	date:Sat,%2009%20Apr%202022%2004:31:40%20GMT	https://www.niagaweb.co.id/blog/wp-json/wp/v2/posts/2148	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-json/wp/v2/posts/2148.json	(from https://www.niagaweb.co.id/blog/jualan-online/)
11:31:40	1035/1035	---M--	200	added ('OK')	application/rss+xml	etag:%22d52223b2f904c52b6ad9cbcb2ba619fd%22	https://www.niagaweb.co.id/blog/jualan-online/feed/	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/jualan-online/feed/index.html	(from https://www.niagaweb.co.id/blog/jualan-online/)
11:31:41	2799/2799	---M-Z	200	added ('OK')	application/json	date:Sat,%2009%20Apr%202022%2004:31:41%20GMT	https://www.niagaweb.co.id/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.niagaweb.co.id%2Fblog%2Fjualan-online%2F	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-json/oembed/1.0/embeda5f2.json	(from https://www.niagaweb.co.id/blog/jualan-online/)
11:31:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2009%20Apr%202022%2004:31:41%20GMT	https://www.niagaweb.co.id/blog/?p=2148	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/index0704.html	(from https://www.niagaweb.co.id/blog/jualan-online/)
11:31:42	3117/3117	---M-Z	200	added ('OK')	text/xml	date:Sat,%2009%20Apr%202022%2004:31:42%20GMT	https://www.niagaweb.co.id/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.niagaweb.co.id%2Fblog%2Fjualan-online%2F&format=xml	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-json/oembed/1.0/embeda064	(from https://www.niagaweb.co.id/blog/jualan-online/)
11:31:42	14249/14249	---M--	200	added ('OK')	image/jpeg	etag:%2237a9-5ccf2c0b5a160%22	https://www.niagaweb.co.id/blog/wp-content/uploads/2021/08/ilustrasi-ide-bisnis-menjual-aksesoris-gadget.jpg	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-content/uploads/2021/08/ilustrasi-ide-bisnis-menjual-aksesoris-gadget.jpg	(from https://www.niagaweb.co.id/blog/jualan-online/)
11:31:43	27638/27638	---M--	200	added ('OK')	image/jpeg	etag:%226bf6-5cd7646af352a%22	https://www.niagaweb.co.id/blog/wp-content/uploads/2021/08/ilustrasi-jualan-online-pakaian.jpg	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-content/uploads/2021/08/ilustrasi-jualan-online-pakaian.jpg	(from https://www.niagaweb.co.id/blog/jualan-online/)
11:31:43	31897/31897	---M--	200	added ('OK')	image/png	etag:%227c99-5ccf2ba53c2a4%22	https://www.niagaweb.co.id/blog/wp-content/uploads/2021/08/ilustrasi-menjual-produk-kecantikan-sebagai-ide-bisnis-online.png	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-content/uploads/2021/08/ilustrasi-menjual-produk-kecantikan-sebagai-ide-bisnis-online.png	(from https://www.niagaweb.co.id/blog/jualan-online/)
11:31:43	34886/34886	---M--	200	added ('OK')	image/jpeg	etag:%228846-5cd764d7e9e96%22	https://www.niagaweb.co.id/blog/wp-content/uploads/2021/08/ilustrasi-jualan-online-tas-wanita.jpg	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-content/uploads/2021/08/ilustrasi-jualan-online-tas-wanita.jpg	(from https://www.niagaweb.co.id/blog/jualan-online/)
11:31:44	69843/69843	---M--	200	added ('OK')	image/jpeg	etag:%22110d3-5cd76510d51a8%22	https://www.niagaweb.co.id/blog/wp-content/uploads/2021/08/ilustrasi-jualan-online-peralatan-memasak.jpg	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-content/uploads/2021/08/ilustrasi-jualan-online-peralatan-memasak.jpg	(from https://www.niagaweb.co.id/blog/jualan-online/)
11:31:44	30686/30686	---M--	200	added ('OK')	image/jpeg	etag:%2277de-5cd765475bc02%22	https://www.niagaweb.co.id/blog/wp-content/uploads/2021/08/ilustrasi-jualan-online-mainan-anak.jpg	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-content/uploads/2021/08/ilustrasi-jualan-online-mainan-anak.jpg	(from https://www.niagaweb.co.id/blog/jualan-online/)
11:31:45	625/625	---M-Z	200	added ('OK')	application/json	date:Sat,%2009%20Apr%202022%2004:31:44%20GMT	https://www.niagaweb.co.id/blog/wp-json/wp/v2/tags/154	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-json/wp/v2/tags/154.json	(from https://www.niagaweb.co.id/blog/tag/email-bisnis/)
11:31:45	24470/24470	---MC-	200	added ('OK')	application/rss+xml	etag:%2253eb200d5ad27f1edcd12f5f89d49107%22	https://www.niagaweb.co.id/blog/tag/email-bisnis/feed/	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/tag/email-bisnis/feed/index.html	(from https://www.niagaweb.co.id/blog/tag/email-bisnis/)
11:31:46	637/637	---M-Z	200	added ('OK')	application/json	date:Sat,%2009%20Apr%202022%2004:31:45%20GMT	https://www.niagaweb.co.id/blog/wp-json/wp/v2/tags/155	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-json/wp/v2/tags/155.json	(from https://www.niagaweb.co.id/blog/tag/email-perusahaan/)
11:31:46	24482/24482	---MC-	200	added ('OK')	application/rss+xml	etag:%2253eb200d5ad27f1edcd12f5f89d49107%22	https://www.niagaweb.co.id/blog/tag/email-perusahaan/feed/	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/tag/email-perusahaan/feed/index.html	(from https://www.niagaweb.co.id/blog/tag/email-perusahaan/)
11:31:46	66786/66786	---M--	200	added ('OK')	image/jpeg	etag:%22104e2-5cac18dcce278%22	https://www.niagaweb.co.id/blog/wp-content/uploads/2021/08/Email-Perusahaan.jpeg	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-content/uploads/2021/08/Email-Perusahaan.jpg	(from https://www.niagaweb.co.id/blog/email-bisnis/)
11:31:47	24950/24950	---M-Z	200	added ('OK')	application/json	date:Sat,%2009%20Apr%202022%2004:31:47%20GMT	https://www.niagaweb.co.id/blog/wp-json/wp/v2/posts/2150	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-json/wp/v2/posts/2150.json	(from https://www.niagaweb.co.id/blog/email-bisnis/)
11:31:47	1049/1049	---M--	200	added ('OK')	application/rss+xml	etag:%22b72105a11d8d8fb5a589109326e73d98%22	https://www.niagaweb.co.id/blog/email-bisnis/feed/	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/email-bisnis/feed/index.html	(from https://www.niagaweb.co.id/blog/email-bisnis/)
11:31:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2009%20Apr%202022%2004:31:48%20GMT	https://www.niagaweb.co.id/blog/?p=2150	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/index4be5.html	(from https://www.niagaweb.co.id/blog/email-bisnis/)
11:31:48	2815/2815	---M-Z	200	added ('OK')	application/json	date:Sat,%2009%20Apr%202022%2004:31:47%20GMT	https://www.niagaweb.co.id/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.niagaweb.co.id%2Fblog%2Femail-bisnis%2F	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-json/oembed/1.0/embed2572.json	(from https://www.niagaweb.co.id/blog/email-bisnis/)
11:31:49	3133/3133	---M-Z	200	added ('OK')	text/xml	date:Sat,%2009%20Apr%202022%2004:31:49%20GMT	https://www.niagaweb.co.id/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.niagaweb.co.id%2Fblog%2Femail-bisnis%2F&format=xml	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-json/oembed/1.0/embed4fa4	(from https://www.niagaweb.co.id/blog/email-bisnis/)
11:31:50	24513/24513	---M--	200	added ('OK')	image/png	etag:%225fc1-5cd32b9660ba3%22	https://www.niagaweb.co.id/blog/wp-content/uploads/2021/08/ilustrasi-pengertian-email-bisnis.png	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-content/uploads/2021/08/ilustrasi-pengertian-email-bisnis.png	(from https://www.niagaweb.co.id/blog/email-bisnis/)
11:31:50	84907/84907	---M--	200	added ('OK')	image/png	etag:%2214bab-5cd32b994a53f%22	https://www.niagaweb.co.id/blog/wp-content/uploads/2021/08/ilustrasi-pengertian-email-bisnis-1024x1024.png	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-content/uploads/2021/08/ilustrasi-pengertian-email-bisnis-1024x1024.png	(from https://www.niagaweb.co.id/blog/email-bisnis/)
11:31:50	60510/60510	---M--	200	added ('OK')	image/png	etag:%22ec5e-5cd32d490f475%22	https://www.niagaweb.co.id/blog/wp-content/uploads/2021/08/klik-mulai-uji-coba-gratis-pada-google-workspace.png	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-content/uploads/2021/08/klik-mulai-uji-coba-gratis-pada-google-workspace.png	(from https://www.niagaweb.co.id/blog/email-bisnis/)
11:31:51	76321/76321	---M--	200	added ('OK')	image/png	etag:%2212a21-5cd32d4daf98d%22	https://www.niagaweb.co.id/blog/wp-content/uploads/2021/08/klik-mulai-uji-coba-gratis-pada-google-workspace-1024x412.png	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-content/uploads/2021/08/klik-mulai-uji-coba-gratis-pada-google-workspace-1024x412.png	(from https://www.niagaweb.co.id/blog/email-bisnis/)
11:31:51	15243/15243	---M--	200	added ('OK')	image/png	etag:%223b8b-5cd32f8fdbca7%22	https://www.niagaweb.co.id/blog/wp-content/uploads/2021/08/isi-keterangan-bisnis-Anda-pada-google-workspace.png	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-content/uploads/2021/08/isi-keterangan-bisnis-Anda-pada-google-workspace.png	(from https://www.niagaweb.co.id/blog/email-bisnis/)
11:31:51	16328/16328	---M--	200	added ('OK')	image/png	etag:%223fc8-5cd3305565c40%22	https://www.niagaweb.co.id/blog/wp-content/uploads/2021/08/masukkan-info-kontak-Anda-di-google-workspace.png	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-content/uploads/2021/08/masukkan-info-kontak-Anda-di-google-workspace.png	(from https://www.niagaweb.co.id/blog/email-bisnis/)
11:31:53	12457/12457	---M--	200	added ('OK')	image/png	etag:%2230a9-5cd330be64011%22	https://www.niagaweb.co.id/blog/wp-content/uploads/2021/08/pilih-apakah-Anda-sudah-mempunyai-domain-pada-google-workspace.png	D:/WEBSITE/WEB%20PARTNER/www.niagaweb.co.id/blog/wp-content/uploads/2021/08/pilih-apakah-Anda-sudah-mempunyai-domain-pada-google-workspace.png	(from https://www.niagaweb.co.id/blog/email-bisnis/)
